id,query,success,error
857,"-- meta {""num_joins"":3,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select circuits_1.lng, min( circuits_1.lng), sum( circuits_1.lat), circuits_1.lat, circuits_1.location, circuits_1.circuitid, circuits_1.circuitref , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.lat is not NULL group by circuits_1.circuitid, circuits_1.circuitref, circuits_1.lat, circuits_1.lng, circuits_1.location limit 16) EXCEPT (select circuits_2.lat, avg( circuits_2.lng), min( circuits_2.alt), circuits_2.alt, max( qualifying_2.date), qualifying_2.constructorid, circuits_2.country , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 inner join qualifying as qualifying_1 inner join qualifying as qualifying_2 on (qualifying_1.qualifyid = qualifying_2.qualifyid ) on (constructors_1.constructorid = qualifying_2.qualifyid ) inner join circuits as circuits_2 on (qualifying_1.qualifyid = circuits_2.circuitid ) where qualifying_2.number <= circuits_2.circuitid limit 19);",NO,"ERREUR:  la colonne « circuits_2.lat » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 18 : circuits_2.lat,            ^"
858,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select races_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join qualifying as qualifying_1 on (races_1.raceid = qualifying_1.qualifyid ) where races_1.time is not NULL limit 20) INTERSECT (select results_1.laps , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.resultid is not NULL group by results_1.constructorid, results_1.fastestlap, results_1.grid, results_1.milliseconds, results_1.number, results_1.position, results_1.positionorder limit 24);",NO,"ERREUR:  la colonne « results_1.laps » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 11 : results_1.laps            ^"
859,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select races_1.raceid, races_1.date, max( constructor_results_1.date), constructor_results_1.constructorresultsid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) where races_1.round is not NULL group by constructor_results_1.constructorresultsid, races_1.date, races_1.raceid limit 18) INTERSECT (select results_1.grid, sum( results_1.grid), max( results_1.date), results_1.positionorder , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.statusid < results_1.driverid limit 41);",NO,"ERREUR:  la colonne « results_1.grid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : results_1.grid,            ^"
860,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructors_1.name , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.nationality is not NULL limit 26) UNION (select min( results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.date > results_1.date limit 34);",NO,"ERREUR:  les UNION types text et timestamp without time zone ne peuvent pas correspondre LIGNE 9 : min(           ^"
861,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select constructor_standings_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.wins >= constructor_standings_1.constructorstandingsid limit 1) INTERSECT (select constructor_standings_2.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_2 where constructor_standings_2.date < constructor_standings_2.date group by constructor_standings_2.constructorid, constructor_standings_2.constructorstandingsid, constructor_standings_2.date, constructor_standings_2.points, constructor_standings_2.position, constructor_standings_2.raceid limit 39);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
862,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select drivers_1.driverid, drivers_1.nationality, drivers_1.dob, drivers_1.forename , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.driverid is not NULL limit 7) INTERSECT (select qualifying_1.qualifyid, max( qualifying_1.date), count(*), max( qualifying_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.driverid is not NULL limit 32);",NO,"ERREUR:  la colonne « qualifying_1.qualifyid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 12 : qualifying_1.qualifyid,            ^"
863,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.position , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.driverid is not NULL limit 37) EXCEPT (select constructor_standings_1.constructorstandingsid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL limit 19);",YES,""
864,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_results_1.raceid, constructor_results_1.constructorresultsid, constructor_results_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 2;",YES,""
865,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select circuits_1.name, standings_1.date, standings_1.position, circuits_1.circuitid, count(*), circuits_1.location, circuits_1.lng , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join circuits as circuits_1 on (standings_1.driverstandingsid = circuits_1.circuitid ) where standings_1.position is not NULL group by circuits_1.circuitid, circuits_1.lng, circuits_1.location, circuits_1.name, standings_1.date, standings_1.position limit 32) INTERSECT (select circuits_2.circuitref, count(*), circuits_2.circuitid, circuits_2.circuitid, min( circuits_2.circuitid), circuits_2.country, count(*) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_2 where circuits_2.alt is not NULL limit 7);",NO,"ERREUR:  la colonne « circuits_2.circuitref » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 18 : circuits_2.circuitref,            ^"
866,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select races_1.time , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.circuitid is not NULL limit 9) INTERSECT (select min( constructor_results_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 22);",NO,"ERREUR:  les INTERSECT types text et timestamp without time zone ne peuvent pas correspondre LIGNE 9 : min(           ^"
867,"-- meta {""num_joins"":3,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select min( races_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.circuitid is not NULL limit 33) UNION (select max( constructor_standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 inner join constructor_standings as constructor_standings_1 inner join circuits as circuits_2 on (constructor_standings_1.constructorstandingsid = circuits_2.circuitid ) on (circuits_1.circuitid = circuits_2.circuitid ) inner join drivers as drivers_1 on (circuits_2.circuitid = drivers_1.driverid ) where drivers_1.driverid >= circuits_1.circuitid limit 29);",NO,"ERREUR:  UNION/INTERSECT/EXCEPT n'a pas pu convertir le type provsql.agg_token en timestamp without time zone"
868,"-- meta {""num_joins"":1,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorref , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorref is not NULL limit 7) EXCEPT (select circuits_1.location , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join circuits as circuits_1 on (constructor_results_1.constructorresultsid = circuits_1.circuitid ) where circuits_1.country is not NULL group by constructor_results_1.raceid limit 6);",NO,"ERREUR:  la colonne « circuits_1.location » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 9 : circuits_1.location           ^"
869,"-- meta {""num_joins"":1,""num_aggregates"":3,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select circuits_1.lat, circuits_1.alt, circuits_1.location, sum( circuits_1.circuitid) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.lng is not NULL group by circuits_1.alt, circuits_1.lat, circuits_1.location limit 31) EXCEPT (select results_1.fastestlap, results_1.fastestlap, max( standings_1.date), sum( results_1.constructorid) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 inner join results as results_1 on (standings_1.driverstandingsid = results_1.resultid ) where results_1.milliseconds = results_1.number group by results_1.grid, results_1.laps, standings_1.position limit 28);",NO,"ERREUR:  la colonne « results_1.fastestlap » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 14 : results_1.fastestlap,            ^"
870,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.forename, drivers_1.dob, drivers_1.nationality, drivers_1.code , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.code is not NULL limit 11) UNION (select count( races_1.time), max( races_1.date), races_1.name, races_1.time , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 where races_1.name is not NULL limit 13);",NO,"ERREUR:  la colonne « races_1.name » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 16 : races_1.name,            ^"
871,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select sum( circuits_1.lat) , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.country is not NULL limit 17) EXCEPT (select sum( constructor_results_1.points) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL group by constructor_results_1.raceid limit 31);",NO,"ERREUR:  provenance() called on a table without provenance"
